state,district,subdistrict,village
karnataka,bangalore,bangalore north,doddajala
karnataka,bangalore,bangalore north,settigere
karnataka,bangalore,bangalore north,muthugada halli
karnataka,bangalore,bangalore north,begur
karnataka,bangalore,bangalore north,mylanahalli
karnataka,bangalore,bangalore north,chikkanahalli
karnataka,bangalore,bangalore north,boilahalli
karnataka,bangalore,bangalore north,doddajala amanikere
karnataka,bangalore,bangalore north,meesaganahalli
karnataka,bangalore,bangalore north,huttanahalli
karnataka,bangalore,bangalore north,hosahalli
karnataka,bangalore,bangalore north,bilmaranahalli
karnataka,bangalore,bangalore north,sonnappanahalli
karnataka,bangalore,bangalore north,sathnur
karnataka,bangalore,bangalore north,byappanahalli
karnataka,bangalore,bangalore north,chagalahatti
karnataka,bangalore,bangalore north,bagalur
karnataka,bangalore,bangalore north,huvinayakanahalli
karnataka,bangalore,bangalore north,bandi kodige halli
karnataka,bangalore,bangalore north,bandikodegehalli amanikere
karnataka,bangalore,bangalore north,bandi kodigehalli palya
karnataka,bangalore,bangalore north,hunachur
karnataka,bangalore,bangalore north,dummanur
karnataka,bangalore,bangalore north,singahalli
karnataka,bangalore,bangalore north,gollahalli
karnataka,bangalore,bangalore north,arebinnamangala
karnataka,bangalore,bangalore north,mahadevakodigehalli
karnataka,bangalore,bangalore north,manchappanahosahalli
karnataka,bangalore,bangalore north,maralakunte
karnataka,bangalore,bangalore north,dasanayakanahalli
karnataka,bangalore,bangalore north,marenahalli
karnataka,bangalore,bangalore north,marasandra
karnataka,bangalore,bangalore north,challamakunte
karnataka,bangalore,bangalore north,honnenahalli
karnataka,bangalore,bangalore north,singanayakanahalli amanikere
karnataka,bangalore,bangalore north,nagadasanahalli
karnataka,bangalore,bangalore north,lakshmisagara
karnataka,bangalore,bangalore north,muddanahalli
karnataka,bangalore,bangalore north,singanayakanahalli
karnataka,bangalore,bangalore north,krishnasagara
karnataka,bangalore,bangalore north,avalahalli
karnataka,bangalore,bangalore north,gantiganahalli
karnataka,bangalore,bangalore north,ramagondanahalli
karnataka,bangalore,bangalore north,jarakbandekaval
karnataka,bangalore,bangalore north,shamarajpura
karnataka,bangalore,bangalore north,medi  agrahara
karnataka,bangalore,bangalore north,veerasagara
karnataka,bangalore,bangalore north,kempanahalli
karnataka,bangalore,bangalore north,kadigenahalli (ct)
karnataka,bangalore,bangalore north,hunasamaranahalli (ct)
karnataka,bangalore,bangalore north,chikkabanavara (ct)
karnataka,bangalore,bangalore north,madanaiyakanahalli (ct)
karnataka,bangalore,bangalore north,chikkabidarakallu (ct)
karnataka,bangalore,bangalore north,suggatta  (og)
karnataka,bangalore,bangalore north,vaderapura (og)
karnataka,bangalore,bangalore north,guddahalli (og)
karnataka,bangalore,bangalore north,totadaguddadahalli (og)
karnataka,bangalore,bangalore north,srikantapura anchepalya (og)
karnataka,bangalore,bangalore north,kodigehalli (og) (part)
karnataka,bangalore,bangalore south,bangalore south
karnataka,bangalore,bangalore south,tavakadahalli
karnataka,bangalore,bangalore south,naganahalli
karnataka,bangalore,bangalore south,jogerahalli
karnataka,bangalore,bangalore south,gangenahalli
karnataka,bangalore,bangalore south,varthur narasimhapura
karnataka,bangalore,bangalore south,varthur
karnataka,bangalore,bangalore south,honniganahatti
karnataka,bangalore,bangalore south,channenahalli
karnataka,bangalore,bangalore south,kurubarahalli
karnataka,bangalore,bangalore south,bychaguppe
karnataka,bangalore,bangalore south,devamachahalli narayanapura
karnataka,bangalore,bangalore south,devamachohalli
karnataka,bangalore,bangalore south,marenahalli
karnataka,bangalore,bangalore south,gangappanahalli
karnataka,bangalore,bangalore south,thippagondanahalli
karnataka,bangalore,bangalore south,kempagondanahalli
karnataka,bangalore,bangalore south,madapatna
karnataka,bangalore,bangalore south,cholanaikanahalli
karnataka,bangalore,bangalore south,ganukal
karnataka,bangalore,bangalore south,peddanapalya
karnataka,bangalore,bangalore south,tavarekere
karnataka,bangalore,bangalore south,yalachaguppe ramapura
karnataka,bangalore,bangalore south,yelachaguppe
karnataka,bangalore,bangalore south,puradapalya
karnataka,bangalore,bangalore south,doddamaranahalli
karnataka,bangalore,bangalore south,ajjanahalli
karnataka,bangalore,bangalore south,huluvenahalli
karnataka,bangalore,bangalore south,sulivara
karnataka,bangalore,bangalore south,sulivara ramapura
karnataka,bangalore,bangalore south,chikkanahalli
karnataka,bangalore,bangalore south,vadahalli
karnataka,bangalore,bangalore south,kurubarapalya
karnataka,bangalore,bangalore south,donnenahalli
karnataka,bangalore,bangalore south,byalalu
karnataka,bangalore,bangalore south,chunchanakuppe
karnataka,bangalore,bangalore south,ganapathihalli
karnataka,bangalore,bangalore south,karigiripura
karnataka,bangalore,bangalore south,muddaiahnapalya
karnataka,bangalore,bangalore south,punagumaranahalli
karnataka,bangalore,bangalore south,kethohalli
karnataka,bangalore,bangalore south,kethohalli narasimhapura
karnataka,bangalore,bangalore south,kethohalli ramapura
karnataka,bangalore,bangalore south,kolur gururayanapura
karnataka,bangalore,bangalore south,dodderi
karnataka,bangalore,bangalore south,kolur nanjundapura
karnataka,bangalore,bangalore south,kolur
karnataka,bangalore,bangalore south,seshagiripura
karnataka,bangalore,bangalore south,chikkellur
karnataka,bangalore,bangalore south,chikkellur venkatapura
karnataka,bangalore,bangalore south,chikkellur ramapura
karnataka,bangalore,bangalore south,m.krishnasagara
karnataka,bangalore,bangalore south,kenchanapura
karnataka,bangalore,bangalore south,kommaghatta
karnataka,bangalore,bangalore south,sulikere
karnataka,bangalore,bangalore south,maragondanahalli
karnataka,bangalore,bangalore south,bheemanakuppe- ramasagara
karnataka,bangalore,bangalore south,maligondanahalli
karnataka,bangalore,bangalore south,ramohalli
karnataka,bangalore,bangalore south,bheemanakuppe
karnataka,bangalore,bangalore south,kommaghatta - krishnasagara
karnataka,bangalore,bangalore south,chalaghatta
karnataka,bangalore,bangalore south,kaniminike
karnataka,bangalore,bangalore south,thagachaguppe
karnataka,bangalore,bangalore south,kambipura
karnataka,bangalore,bangalore south,venkatapura
karnataka,bangalore,bangalore south,doddabele
karnataka,bangalore,bangalore south,kengeri gollahalli
karnataka,bangalore,bangalore south,gudimavu
karnataka,bangalore,bangalore south,kumbalagodu gollahalli
karnataka,bangalore,bangalore south,krishnarajapura
karnataka,bangalore,bangalore south,hampapura
karnataka,bangalore,bangalore south,thippur
karnataka,bangalore,bangalore south,gonipura
karnataka,bangalore,bangalore south,vasanthanahalli
karnataka,bangalore,bangalore south,gangasandra
karnataka,bangalore,bangalore south,devagere
karnataka,bangalore,bangalore south,rachanamadu
karnataka,bangalore,bangalore south,badamanavarthekaval
karnataka,bangalore,bangalore south,chinnakurchi
karnataka,bangalore,bangalore south,seegehalli
karnataka,bangalore,bangalore south,agara
karnataka,bangalore,bangalore south,mallasandra
karnataka,bangalore,bangalore south,o.b.chudahalli
karnataka,bangalore,bangalore south,kaggalipura
karnataka,bangalore,bangalore south,uttari
karnataka,bangalore,bangalore south,naganayakanahalli
karnataka,bangalore,bangalore south,nelaguli
karnataka,bangalore,bangalore south,k.  chudahalli
karnataka,bangalore,bangalore south,tharalu
karnataka,bangalore,bangalore south,gulakamale
karnataka,bangalore,bangalore south,alakabelalu
karnataka,bangalore,bangalore south,somanahalli
karnataka,bangalore,bangalore south,nettigere
karnataka,bangalore,bangalore south,ravugodlu
karnataka,bangalore,bangalore south,sunkadakatte
karnataka,bangalore,bangalore south,thattaguppe
karnataka,bangalore,bangalore south,vaddarapalya
karnataka,bangalore,bangalore south,doddanagamangala
karnataka,bangalore,bangalore south,vittasandra
karnataka,bangalore,bangalore south,mylasandra
karnataka,bangalore,bangalore south,hommadevanahalli
karnataka,bangalore,bangalore south,bettadasanapura
karnataka,bangalore,bangalore south,uttarahalli -manavarthekaval
karnataka,bangalore,bangalore south,kumbalagodu (ct)
karnataka,bangalore,bangalore south,konappana agrahara (ct)
karnataka,bangalore,bangalore south,ramasandra (og)
karnataka,bangalore,bangalore south,doddathoguru (og)
karnataka,bangalore,bangalore east,bangalore east
karnataka,bangalore,bangalore east,mittaganahalli
karnataka,bangalore,bangalore east,kadusonnappanahalli
karnataka,bangalore,bangalore east,doddenahalli
karnataka,bangalore,bangalore east,yerappanahalli
karnataka,bangalore,bangalore east,chikkasandra
karnataka,bangalore,bangalore east,gundur
karnataka,bangalore,bangalore east,kada agrahara
karnataka,bangalore,bangalore east,bandebommasandra
karnataka,bangalore,bangalore east,anagalapura
karnataka,bangalore,bangalore east,nadagowdagollahalli
karnataka,bangalore,bangalore east,vaderahalli
karnataka,bangalore,bangalore east,rampura
karnataka,bangalore,bangalore east,adur
karnataka,bangalore,bangalore east,huvinane
karnataka,bangalore,bangalore east,maragondanahalli
karnataka,bangalore,bangalore east,halehalli
karnataka,bangalore,bangalore east,kithiganur
karnataka,bangalore,bangalore east,hirandahalli
karnataka,bangalore,bangalore east,bidarahalli
karnataka,bangalore,bangalore east,byappanahalli
karnataka,bangalore,bangalore east,kammasandra
karnataka,bangalore,bangalore east,vanajanahalli
karnataka,bangalore,bangalore east,kattugollahalli
karnataka,bangalore,bangalore east,shringaripura
karnataka,bangalore,bangalore east,jothipura
karnataka,bangalore,bangalore east,thirumenahalli
karnataka,bangalore,bangalore east,hancharahalli
karnataka,bangalore,bangalore east,raghuvanahalli
karnataka,bangalore,bangalore east,kodigehalli
karnataka,bangalore,bangalore east,mandur
karnataka,bangalore,bangalore east,bendiganahalli
karnataka,bangalore,bangalore east,lagumenahalli
karnataka,bangalore,bangalore east,bommenahalli
karnataka,bangalore,bangalore east,huskur
karnataka,bangalore,bangalore east,nimbekaipura
karnataka,bangalore,bangalore east,cheemasandra
karnataka,bangalore,bangalore east,avalahalli
karnataka,bangalore,bangalore east,veerenahalli
karnataka,bangalore,bangalore east,kurudusonnenahalli
karnataka,bangalore,bangalore east,dommasandra
karnataka,bangalore,bangalore east,doddabanahalli
karnataka,bangalore,bangalore east,bidare agrahara
karnataka,bangalore,bangalore east,bandapura
karnataka,bangalore,bangalore east,konadasapura
karnataka,bangalore,bangalore east,katamnallur
karnataka,bangalore,bangalore east,goravigere
karnataka,bangalore,bangalore east,khaji sonnenahalli
karnataka,bangalore,bangalore east,kannamangala
karnataka,bangalore,bangalore east,chikkabanahalli
karnataka,bangalore,bangalore east,seegehalli
karnataka,bangalore,bangalore east,halanayakanahalli
karnataka,bangalore,bangalore east,chikkakannalli
karnataka,bangalore,bangalore east,valepura
karnataka,bangalore,bangalore east,kachamaranahalli
karnataka,bangalore,bangalore east,mulluru
karnataka,bangalore,bangalore east,hadosiddapura
karnataka,bangalore,bangalore east,chikkanayakanahalli
karnataka,bangalore,bangalore east,kodathi
karnataka,bangalore,bangalore east,sulikunte
karnataka,bangalore,bangalore east,kannur (og)
karnataka,bangalore,bangalore east,chikkagubbi (og)
karnataka,bangalore,bangalore east,doddagubbi (og)
karnataka,bangalore,anekal,anekal
karnataka,bangalore,anekal,kannaikana agrahara
karnataka,bangalore,anekal,bilwaradahalli
karnataka,bangalore,anekal,bhoothanahalli
karnataka,bangalore,anekal,bannerughatta kaval
karnataka,bangalore,anekal,byrappanahalli
karnataka,bangalore,anekal,bannerughatta
karnataka,bangalore,anekal,gollahalli
karnataka,bangalore,anekal,kalkere
karnataka,bangalore,anekal,vaderahalli
karnataka,bangalore,anekal,laxmipura
karnataka,bangalore,anekal,halesampigehalli
karnataka,bangalore,anekal,mantapa
karnataka,bangalore,anekal,jangal palya
karnataka,bangalore,anekal,begihalli
karnataka,bangalore,anekal,nallasandra
karnataka,bangalore,anekal,hullukasavanahalli
karnataka,bangalore,anekal,sakalawara
karnataka,bangalore,anekal,hullahalli
karnataka,bangalore,anekal,bujangadasanakere
karnataka,bangalore,anekal,ramasandra
karnataka,bangalore,anekal,amani bidarakere
karnataka,bangalore,anekal,harapanahalli
karnataka,bangalore,anekal,bukkasagara
karnataka,bangalore,anekal,kalbalu
karnataka,bangalore,anekal,mahanthalingapura
karnataka,bangalore,anekal,ragihalli
karnataka,bangalore,anekal,shivanahalli
karnataka,bangalore,anekal,kadajakkanahalli
karnataka,bangalore,anekal,giddenahalli
karnataka,bangalore,anekal,j.bingipura
karnataka,bangalore,anekal,vaderamanchanahalli
karnataka,bangalore,anekal,koppa
karnataka,bangalore,anekal,koppa gate
karnataka,bangalore,anekal,s.bingipura
karnataka,bangalore,anekal,hulimangala
karnataka,bangalore,anekal,thirupalya
karnataka,bangalore,anekal,yarandahalli
karnataka,bangalore,anekal,vabasandra
karnataka,bangalore,anekal,nanjapura
karnataka,bangalore,anekal,kyalasanahalli
karnataka,bangalore,anekal,bande nalla sandra
karnataka,bangalore,anekal,haragadde
karnataka,bangalore,anekal,mada patna
karnataka,bangalore,anekal,konasandra
karnataka,bangalore,anekal,bommandahalli
karnataka,bangalore,anekal,nosenur gollahalli
karnataka,bangalore,anekal,nosenur
karnataka,bangalore,anekal,dyavasandra
karnataka,bangalore,anekal,seethanaikana halli
karnataka,bangalore,anekal,rajapura
karnataka,bangalore,anekal,masthena halli
karnataka,bangalore,anekal,hinnakki
karnataka,bangalore,anekal,hennagara amanikere
karnataka,bangalore,anekal,hennagara
karnataka,bangalore,anekal,hosahalli
karnataka,bangalore,anekal,kachanaikanahalli
karnataka,bangalore,anekal,ramakrishnapura
karnataka,bangalore,anekal,choodasandra
karnataka,bangalore,anekal,rayasandra
karnataka,bangalore,anekal,sriramapura
karnataka,bangalore,anekal,gattahalli
karnataka,bangalore,anekal,janatha colony
karnataka,bangalore,anekal,chikkanagamangala
karnataka,bangalore,anekal,bhovi palya (shanthi pur)
karnataka,bangalore,anekal,gulimangala
karnataka,bangalore,anekal,huskur
karnataka,bangalore,anekal,avalahalli
karnataka,bangalore,anekal,chokkasandra
karnataka,bangalore,anekal,harohalli
karnataka,bangalore,anekal,kaggalipura
karnataka,bangalore,anekal,chintalmadivala
karnataka,bangalore,anekal,gottamaranahalli
karnataka,bangalore,anekal,singena agrahara
karnataka,bangalore,anekal,narayanaghatta
karnataka,bangalore,anekal,muthanallur
karnataka,bangalore,anekal,ali bommasandra
karnataka,bangalore,anekal,muthanallur amanikere
karnataka,bangalore,anekal,samanahalli
karnataka,bangalore,anekal,chikkathimmasandra
karnataka,bangalore,anekal,gopasandra
karnataka,bangalore,anekal,kommasandra
karnataka,bangalore,anekal,thigala chowdadenahalli
karnataka,bangalore,anekal,chikkavaderapura
karnataka,bangalore,anekal,heggondahalli
karnataka,bangalore,anekal,halasahalli thippasandra
karnataka,bangalore,anekal,chikkanekkundi
karnataka,bangalore,anekal,nekkundi dommasandra
karnataka,bangalore,anekal,kathriguppe
karnataka,bangalore,anekal,ramnaikanahalli
karnataka,bangalore,anekal,chambenahalli
karnataka,bangalore,anekal,yamare
karnataka,bangalore,anekal,sompura
karnataka,bangalore,anekal,kadagrahara
karnataka,bangalore,anekal,chikkadunnasandra
karnataka,bangalore,anekal,b.hosahalli
karnataka,bangalore,anekal,bikkanahalli
karnataka,bangalore,anekal,sollepura
karnataka,bangalore,anekal,handenahalli
karnataka,bangalore,anekal,kotiganahalli
karnataka,bangalore,anekal,bilchikkanahalli
karnataka,bangalore,anekal,s.medihalli
karnataka,bangalore,anekal,tyayakana halli
karnataka,bangalore,anekal,byalahalli
karnataka,bangalore,anekal,adigarakallahalli
karnataka,bangalore,anekal,billapura
karnataka,bangalore,anekal,buragunte
karnataka,bangalore,anekal,ittangur
karnataka,bangalore,anekal,volagerekallahalli
karnataka,bangalore,anekal,chikkadasarahalli
karnataka,bangalore,anekal,gonighattapura
karnataka,bangalore,anekal,neriga
karnataka,bangalore,anekal,janthagondanahalli
karnataka,bangalore,anekal,nagen agrahara
karnataka,bangalore,anekal,seeganaikanahalli
karnataka,bangalore,anekal,madappanahalli
karnataka,bangalore,anekal,deshapande guttahalli
karnataka,bangalore,anekal,banahalli
karnataka,bangalore,anekal,mugalur
karnataka,bangalore,anekal,kugur
karnataka,bangalore,anekal,kamanahalli
karnataka,bangalore,anekal,kuthaganahalli
karnataka,bangalore,anekal,doddathimmasandra
karnataka,bangalore,anekal,thindlu
karnataka,bangalore,anekal,mahal chowdadenahalli
karnataka,bangalore,anekal,gudighattanahalli
karnataka,bangalore,anekal,panditana agrahara
karnataka,bangalore,anekal,mattanahalli
karnataka,bangalore,anekal,veerasandra
karnataka,bangalore,anekal,kammasandra
karnataka,bangalore,anekal,vaddara palya
karnataka,bangalore,anekal,andapura
karnataka,bangalore,anekal,ramasagara
karnataka,bangalore,anekal,heelalige
karnataka,bangalore,anekal,chandapura
karnataka,bangalore,anekal,chandrapura  -chatrakane
karnataka,bangalore,anekal,kittaganahalli
karnataka,bangalore,anekal,iggalur
karnataka,bangalore,anekal,thirumagondanahalli
karnataka,bangalore,anekal,balagaranahalli
karnataka,bangalore,anekal,neralur
karnataka,bangalore,anekal,laxmi sagara
karnataka,bangalore,anekal,bendiganahalli
